lat,lon,timestamp
0.358706,36.884004,2023-01-01T00:39:18
0.358706,36.884004,2023-01-01T00:39:19
0.358706,36.884004,2023-01-01T00:39:20
0.358706,36.884004,2023-01-01T00:39:21
0.358706,36.884004,2023-01-01T00:39:22
0.358706,36.884004,2023-01-01T00:39:23
0.358706,36.884004,2023-01-01T00:39:24
0.358706,36.884004,2023-01-01T00:39:25
0.358706,36.884004,2023-01-01T00:39:26
0.358706,36.884004,2023-01-01T00:39:27
0.358706,36.884004,2023-01-01T00:39:28
0.358706,36.884004,2023-01-01T00:39:29
0.358706,36.884004,2023-01-01T00:39:30
0.358706,36.884004,2023-01-01T00:39:31
0.358706,36.884005,2023-01-01T00:39:32
0.358706,36.884005,2023-01-01T00:39:33
0.358706,36.884005,2023-01-01T00:39:34
0.358706,36.884005,2023-01-01T00:39:35
0.358706,36.884005,2023-01-01T00:39:36
0.358706,36.884005,2023-01-01T00:39:37
0.358706,36.884005,2023-01-01T00:39:38
0.358706,36.884005,2023-01-01T00:39:39
0.358706,36.884005,2023-01-01T00:39:40
0.358706,36.884005,2023-01-01T00:39:41
0.358706,36.884005,2023-01-01T00:39:42
0.358706,36.884005,2023-01-01T00:39:43
0.358706,36.884005,2023-01-01T00:39:44
0.358706,36.884005,2023-01-01T00:39:45
0.358706,36.884005,2023-01-01T00:39:46
0.358705,36.884005,2023-01-01T00:39:47
0.358705,36.884005,2023-01-01T00:39:48
0.358705,36.884005,2023-01-01T00:39:49
0.358705,36.884005,2023-01-01T00:39:50
0.358705,36.884005,2023-01-01T00:39:51
0.358705,36.884005,2023-01-01T00:39:52
0.358705,36.884005,2023-01-01T00:39:53
0.358705,36.884005,2023-01-01T00:39:54
0.358705,36.884005,2023-01-01T00:39:55
0.358705,36.884005,2023-01-01T00:39:56
0.358705,36.884005,2023-01-01T00:39:57
0.358705,36.884005,2023-01-01T00:39:58
0.358705,36.884005,2023-01-01T00:39:59
0.358705,36.884005,2023-01-01T00:40:00
0.358705,36.884005,2023-01-01T00:40:01
0.358705,36.884005,2023-01-01T00:40:02
0.358705,36.884005,2023-01-01T00:40:03
0.358705,36.884005,2023-01-01T00:40:04
0.358705,36.884006,2023-01-01T00:40:05
0.358705,36.884006,2023-01-01T00:40:06
0.358705,36.884006,2023-01-01T00:40:07
0.358705,36.884006,2023-01-01T00:40:08
0.358706,36.884006,2023-01-01T00:40:09
0.358706,36.884006,2023-01-01T00:40:10
0.358706,36.884006,2023-01-01T00:40:11
0.358706,36.884006,2023-01-01T00:40:12
0.358706,36.884006,2023-01-01T00:40:13
0.358706,36.884006,2023-01-01T00:40:14
0.358706,36.884006,2023-01-01T00:40:15
0.358706,36.884006,2023-01-01T00:40:16
0.358706,36.884006,2023-01-01T00:40:17
0.358706,36.884006,2023-01-01T00:40:18
0.358706,36.884006,2023-01-01T00:40:19
0.358706,36.884006,2023-01-01T00:40:20
0.358706,36.884006,2023-01-01T00:40:21
0.358706,36.884006,2023-01-01T00:40:22
0.358706,36.884006,2023-01-01T00:40:23
0.358706,36.884006,2023-01-01T00:40:24
0.358706,36.884006,2023-01-01T00:40:25
0.358706,36.884006,2023-01-01T00:40:26
0.358706,36.884006,2023-01-01T00:40:27
0.358706,36.884006,2023-01-01T00:40:28
0.358706,36.884006,2023-01-01T00:40:29
0.358706,36.884006,2023-01-01T00:40:30
0.358706,36.884006,2023-01-01T00:40:31
0.358706,36.884007,2023-01-01T00:40:32
0.358706,36.884007,2023-01-01T00:40:33
0.358706,36.884007,2023-01-01T00:40:34
0.358706,36.884007,2023-01-01T00:40:35
0.358706,36.884007,2023-01-01T00:40:36
0.358706,36.884007,2023-01-01T00:40:37
0.358706,36.884007,2023-01-01T00:40:38
0.358706,36.884007,2023-01-01T00:40:39
0.358705,36.884007,2023-01-01T00:40:40
0.358705,36.884007,2023-01-01T00:40:41
0.358705,36.884007,2023-01-01T00:40:42
0.358705,36.884007,2023-01-01T00:40:43
0.358705,36.884007,2023-01-01T00:40:44
0.358705,36.884007,2023-01-01T00:40:45
0.358705,36.884007,2023-01-01T00:40:46
0.358705,36.884007,2023-01-01T00:40:47
0.358705,36.884007,2023-01-01T00:40:48
0.358705,36.884007,2023-01-01T00:40:49
0.358705,36.884007,2023-01-01T00:40:50
0.358705,36.884007,2023-01-01T00:40:51
0.358705,36.884007,2023-01-01T00:40:52
0.358705,36.884007,2023-01-01T00:40:53
0.358705,36.884007,2023-01-01T00:40:54
0.358705,36.884007,2023-01-01T00:40:55
0.358705,36.884007,2023-01-01T00:40:56
0.358705,36.884007,2023-01-01T00:40:57
0.358705,36.884008,2023-01-01T00:40:58
0.358705,36.884008,2023-01-01T00:40:59
0.358705,36.884008,2023-01-01T00:41:00
0.358705,36.884008,2023-01-01T00:41:01
0.358705,36.884008,2023-01-01T00:41:02
0.358705,36.884008,2023-01-01T00:41:03
0.358705,36.884008,2023-01-01T00:41:04
0.358705,36.884008,2023-01-01T00:41:05
0.358705,36.884008,2023-01-01T00:41:06
0.358705,36.884008,2023-01-01T00:41:07
0.358705,36.884008,2023-01-01T00:41:08
0.358705,36.884008,2023-01-01T00:41:09
0.358705,36.884008,2023-01-01T00:41:10
0.358705,36.884008,2023-01-01T00:41:11
0.358705,36.884008,2023-01-01T00:41:12
0.358705,36.884008,2023-01-01T00:41:13
0.358704,36.884008,2023-01-01T00:41:14
0.358704,36.884008,2023-01-01T00:41:15
0.358704,36.884009,2023-01-01T00:41:16
0.358704,36.884009,2023-01-01T00:41:17
0.358704,36.884009,2023-01-01T00:41:18
0.358704,36.884009,2023-01-01T00:41:19
0.358704,36.884009,2023-01-01T00:41:20
0.358704,36.884009,2023-01-01T00:41:21
0.358704,36.884009,2023-01-01T00:41:22
0.358704,36.884009,2023-01-01T00:41:23
0.358704,36.884009,2023-01-01T00:41:24
0.358704,36.884009,2023-01-01T00:41:25
0.358704,36.884009,2023-01-01T00:41:26
0.358704,36.884009,2023-01-01T00:41:27
0.358704,36.884009,2023-01-01T00:41:28
0.358704,36.884009,2023-01-01T00:41:29
0.358704,36.884009,2023-01-01T00:41:30
0.358704,36.884009,2023-01-01T00:41:31
0.358704,36.884009,2023-01-01T00:41:32
0.358704,36.884009,2023-01-01T00:41:33
0.358704,36.884009,2023-01-01T00:41:34
0.358704,36.884009,2023-01-01T00:41:35
0.358704,36.884009,2023-01-01T00:41:36
0.358704,36.884009,2023-01-01T00:41:37
0.358703,36.884009,2023-01-01T00:41:38
0.358703,36.884009,2023-01-01T00:41:39
0.358703,36.884009,2023-01-01T00:41:40
0.358703,36.884009,2023-01-01T00:41:41
0.358703,36.884009,2023-01-01T00:41:42
0.358703,36.884009,2023-01-01T00:41:43
0.358703,36.884009,2023-01-01T00:41:44
0.358703,36.884009,2023-01-01T00:41:45
0.358703,36.884009,2023-01-01T00:41:46
0.358703,36.884009,2023-01-01T00:41:47
0.358703,36.884009,2023-01-01T00:41:48
0.358703,36.884009,2023-01-01T00:41:49
0.358703,36.884009,2023-01-01T00:41:50
0.358703,36.884009,2023-01-01T00:41:51
0.358703,36.884009,2023-01-01T00:41:52
0.358703,36.884009,2023-01-01T00:41:53
0.358703,36.884009,2023-01-01T00:41:54
0.358703,36.884009,2023-01-01T00:41:55
0.358703,36.884009,2023-01-01T00:41:56
0.358703,36.884009,2023-01-01T00:41:57
0.358703,36.884009,2023-01-01T00:41:58
0.358703,36.884009,2023-01-01T00:41:59
0.358703,36.884009,2023-01-01T00:42:00
0.358703,36.884009,2023-01-01T00:42:01
0.358703,36.884009,2023-01-01T00:42:02
0.358703,36.884009,2023-01-01T00:42:03
0.358703,36.884009,2023-01-01T00:42:04
0.358703,36.884009,2023-01-01T00:42:05
0.358703,36.884009,2023-01-01T00:42:06
0.358703,36.884009,2023-01-01T00:42:07
0.358703,36.884009,2023-01-01T00:42:08
0.358703,36.88401,2023-01-01T00:42:09
0.358703,36.88401,2023-01-01T00:42:10
0.358703,36.88401,2023-01-01T00:42:11
0.358703,36.88401,2023-01-01T00:42:12
0.358702,36.88401,2023-01-01T00:42:13
0.358702,36.88401,2023-01-01T00:42:14
0.358702,36.88401,2023-01-01T00:42:15
0.358702,36.88401,2023-01-01T00:42:16
0.358702,36.88401,2023-01-01T00:42:17
0.358702,36.88401,2023-01-01T00:42:18
0.358702,36.88401,2023-01-01T00:42:19
0.358702,36.88401,2023-01-01T00:42:20
0.358702,36.88401,2023-01-01T00:42:21
0.358702,36.88401,2023-01-01T00:42:22
0.358702,36.88401,2023-01-01T00:42:23
0.358702,36.88401,2023-01-01T00:42:24
0.358702,36.88401,2023-01-01T00:42:25
0.358702,36.88401,2023-01-01T00:42:26
0.358702,36.88401,2023-01-01T00:42:27
0.358702,36.88401,2023-01-01T00:42:28
0.358702,36.88401,2023-01-01T00:42:29
0.358702,36.88401,2023-01-01T00:42:30
0.358702,36.88401,2023-01-01T00:42:31
0.358702,36.88401,2023-01-01T00:42:32
0.358702,36.88401,2023-01-01T00:42:33
0.358702,36.88401,2023-01-01T00:42:34
0.358702,36.884011,2023-01-01T00:42:35
0.358702,36.884011,2023-01-01T00:42:36
0.358702,36.884011,2023-01-01T00:42:37
0.358702,36.884011,2023-01-01T00:42:38
0.358702,36.884011,2023-01-01T00:42:39
0.358702,36.884011,2023-01-01T00:42:40
0.358702,36.884011,2023-01-01T00:42:41
0.358702,36.884011,2023-01-01T00:42:42
0.358702,36.884011,2023-01-01T00:42:43
0.358702,36.884011,2023-01-01T00:42:44
0.358702,36.884011,2023-01-01T00:42:45
0.358702,36.884011,2023-01-01T00:42:46
0.358702,36.884011,2023-01-01T00:42:47
0.358702,36.884011,2023-01-01T00:42:48
0.358702,36.884011,2023-01-01T00:42:49
0.358702,36.884012,2023-01-01T00:42:50
0.358702,36.884012,2023-01-01T00:42:51
0.358702,36.884012,2023-01-01T00:42:52
0.358702,36.884012,2023-01-01T00:42:53
0.358702,36.884012,2023-01-01T00:42:54
0.358702,36.884012,2023-01-01T00:42:55
0.358702,36.884012,2023-01-01T00:42:56
0.358702,36.884012,2023-01-01T00:42:57
0.358702,36.884012,2023-01-01T00:42:58
0.358701,36.884012,2023-01-01T00:42:59
0.358701,36.884012,2023-01-01T00:43:00
0.358701,36.884012,2023-01-01T00:43:01
0.358701,36.884012,2023-01-01T00:43:02
0.358701,36.884012,2023-01-01T00:43:03
0.358701,36.884012,2023-01-01T00:43:04
0.358701,36.884012,2023-01-01T00:43:05
0.358701,36.884012,2023-01-01T00:43:06
0.358701,36.884012,2023-01-01T00:43:07
0.358701,36.884012,2023-01-01T00:43:08
0.358701,36.884012,2023-01-01T00:43:09
0.358701,36.884012,2023-01-01T00:43:10
0.358701,36.884012,2023-01-01T00:43:11
0.358701,36.884013,2023-01-01T00:43:12
0.358701,36.884013,2023-01-01T00:43:13
0.358701,36.884013,2023-01-01T00:43:14
0.358701,36.884013,2023-01-01T00:43:15
0.358701,36.884013,2023-01-01T00:43:16
0.358701,36.884013,2023-01-01T00:43:17
0.358701,36.884013,2023-01-01T00:43:18
0.358701,36.884013,2023-01-01T00:43:19
0.358701,36.884013,2023-01-01T00:43:20
0.358701,36.884013,2023-01-01T00:43:21
0.3587,36.884013,2023-01-01T00:43:22
0.3587,36.884013,2023-01-01T00:43:23
0.3587,36.884013,2023-01-01T00:43:24
0.3587,36.884013,2023-01-01T00:43:25
0.3587,36.884013,2023-01-01T00:43:26
0.3587,36.884013,2023-01-01T00:43:27
0.3587,36.884013,2023-01-01T00:43:28
0.3587,36.884013,2023-01-01T00:43:29
0.3587,36.884013,2023-01-01T00:43:30
0.3587,36.884013,2023-01-01T00:43:31
0.3587,36.884013,2023-01-01T00:43:32
0.3587,36.884013,2023-01-01T00:43:33
0.3587,36.884013,2023-01-01T00:43:34
0.3587,36.884013,2023-01-01T00:43:35
0.3587,36.884014,2023-01-01T00:43:36
0.3587,36.884014,2023-01-01T00:43:37
0.3587,36.884014,2023-01-01T00:43:38
0.358699,36.884014,2023-01-01T00:43:39
0.358699,36.884014,2023-01-01T00:43:40
0.358699,36.884014,2023-01-01T00:43:41
0.358699,36.884014,2023-01-01T00:43:42
0.358699,36.884014,2023-01-01T00:43:43
0.358699,36.884014,2023-01-01T00:43:44
0.358699,36.884014,2023-01-01T00:43:45
0.358699,36.884014,2023-01-01T00:43:46
0.358699,36.884014,2023-01-01T00:43:47
0.358699,36.884014,2023-01-01T00:43:48
0.358699,36.884014,2023-01-01T00:43:49
0.358699,36.884014,2023-01-01T00:43:50
0.358699,36.884014,2023-01-01T00:43:51
0.358699,36.884014,2023-01-01T00:43:52
0.358699,36.884014,2023-01-01T00:43:53
0.358699,36.884014,2023-01-01T00:43:54
0.358699,36.884014,2023-01-01T00:43:55
0.358699,36.884014,2023-01-01T00:43:56
0.358699,36.884014,2023-01-01T00:43:57
0.358699,36.884014,2023-01-01T00:43:58
0.358699,36.884014,2023-01-01T00:43:59
0.358699,36.884014,2023-01-01T00:44:00
0.358699,36.884014,2023-01-01T00:44:01
0.358699,36.884014,2023-01-01T00:44:02
0.358699,36.884014,2023-01-01T00:44:03
0.358699,36.884014,2023-01-01T00:44:04
0.358699,36.884014,2023-01-01T00:44:05
0.358699,36.884014,2023-01-01T00:44:06
0.358698,36.884014,2023-01-01T00:44:07
0.358698,36.884014,2023-01-01T00:44:08
0.358698,36.884014,2023-01-01T00:44:09
0.358698,36.884014,2023-01-01T00:44:10
0.358698,36.884015,2023-01-01T00:44:11
0.358698,36.884015,2023-01-01T00:44:12
0.358698,36.884015,2023-01-01T00:44:13
0.358698,36.884015,2023-01-01T00:44:14
0.358698,36.884015,2023-01-01T00:44:15
0.358698,36.884015,2023-01-01T00:44:16
0.358698,36.884015,2023-01-01T00:44:17
0.358698,36.884015,2023-01-01T00:44:18
0.358698,36.884015,2023-01-01T00:44:19
0.358698,36.884015,2023-01-01T00:44:20
0.358698,36.884015,2023-01-01T00:44:21
0.358698,36.884015,2023-01-01T00:44:22
0.358698,36.884015,2023-01-01T00:44:23
0.358698,36.884015,2023-01-01T00:44:24
0.358698,36.884015,2023-01-01T00:44:25
0.358698,36.884015,2023-01-01T00:44:26
0.358698,36.884015,2023-01-01T00:44:27
0.358698,36.884015,2023-01-01T00:44:28
0.358699,36.884015,2023-01-01T00:44:29
0.358699,36.884015,2023-01-01T00:44:30
0.358699,36.884016,2023-01-01T00:44:31
0.358699,36.884016,2023-01-01T00:44:32
0.358699,36.884016,2023-01-01T00:44:33
0.358699,36.884016,2023-01-01T00:44:34
0.358699,36.884016,2023-01-01T00:44:35
0.358699,36.884016,2023-01-01T00:44:36
0.358699,36.884016,2023-01-01T00:44:37
0.358699,36.884016,2023-01-01T00:44:38
0.3587,36.884016,2023-01-01T00:44:39
0.3587,36.884016,2023-01-01T00:44:40
0.3587,36.884016,2023-01-01T00:44:41
0.3587,36.884016,2023-01-01T00:44:42
0.3587,36.884016,2023-01-01T00:44:43
0.358701,36.884016,2023-01-01T00:44:44
0.358701,36.884017,2023-01-01T00:44:45
0.358701,36.884017,2023-01-01T00:44:46
0.358701,36.884017,2023-01-01T00:44:47
0.358701,36.884017,2023-01-01T00:44:48
0.358702,36.884017,2023-01-01T00:44:49
0.358702,36.884017,2023-01-01T00:44:50
0.358702,36.884017,2023-01-01T00:44:51
0.358702,36.884017,2023-01-01T00:44:52
0.358703,36.884017,2023-01-01T00:44:53
0.358703,36.884017,2023-01-01T00:44:54
0.358703,36.884017,2023-01-01T00:44:55
0.358704,36.884017,2023-01-01T00:44:56
0.358704,36.884017,2023-01-01T00:44:57
0.358704,36.884017,2023-01-01T00:44:58
0.358705,36.884017,2023-01-01T00:44:59
0.358705,36.884017,2023-01-01T00:45:00
0.358705,36.884017,2023-01-01T00:45:01
0.358706,36.884017,2023-01-01T00:45:02
0.358706,36.884017,2023-01-01T00:45:03
0.358706,36.884017,2023-01-01T00:45:04
0.358707,36.884018,2023-01-01T00:45:05
0.358707,36.884018,2023-01-01T00:45:06
0.358708,36.884018,2023-01-01T00:45:07
0.358708,36.884018,2023-01-01T00:45:08
0.358708,36.884018,2023-01-01T00:45:09
0.358709,36.884018,2023-01-01T00:45:10
0.358709,36.884018,2023-01-01T00:45:11
0.358709,36.884018,2023-01-01T00:45:12
0.35871,36.884018,2023-01-01T00:45:13
0.35871,36.884018,2023-01-01T00:45:14
0.35871,36.884018,2023-01-01T00:45:15
0.358711,36.884018,2023-01-01T00:45:16
0.358711,36.884018,2023-01-01T00:45:17
0.358711,36.884018,2023-01-01T00:45:18
0.358711,36.884018,2023-01-01T00:45:19
0.358712,36.884018,2023-01-01T00:45:20
0.358712,36.884018,2023-01-01T00:45:21
0.358712,36.884018,2023-01-01T00:45:22
0.358713,36.884018,2023-01-01T00:45:23
0.358713,36.884018,2023-01-01T00:45:24
0.358713,36.884018,2023-01-01T00:45:25
0.358713,36.884019,2023-01-01T00:45:26
0.358714,36.884019,2023-01-01T00:45:27
0.358714,36.884019,2023-01-01T00:45:28
0.358714,36.884019,2023-01-01T00:45:29
0.358714,36.884019,2023-01-01T00:45:30
0.358715,36.884019,2023-01-01T00:45:31
0.358715,36.884019,2023-01-01T00:45:32
0.358715,36.884019,2023-01-01T00:45:33
0.358715,36.884019,2023-01-01T00:45:34
0.358716,36.884019,2023-01-01T00:45:35
0.358716,36.884019,2023-01-01T00:45:36
0.358716,36.884019,2023-01-01T00:45:37
0.358716,36.884019,2023-01-01T00:45:38
0.358716,36.884019,2023-01-01T00:45:39
0.358717,36.884019,2023-01-01T00:45:40
0.358717,36.884019,2023-01-01T00:45:41
0.358717,36.884019,2023-01-01T00:45:42
0.358717,36.884019,2023-01-01T00:45:43
0.358718,36.884019,2023-01-01T00:45:44
0.358718,36.884019,2023-01-01T00:45:45
0.358718,36.88402,2023-01-01T00:45:46
0.358718,36.88402,2023-01-01T00:45:47
0.358718,36.88402,2023-01-01T00:45:48
0.358719,36.88402,2023-01-01T00:45:49
0.358719,36.88402,2023-01-01T00:45:50
0.358719,36.88402,2023-01-01T00:45:51
0.358719,36.88402,2023-01-01T00:45:52
0.358719,36.88402,2023-01-01T00:45:53
0.358719,36.88402,2023-01-01T00:45:54
0.358719,36.884021,2023-01-01T00:45:55
0.35872,36.884021,2023-01-01T00:45:56
0.35872,36.884021,2023-01-01T00:45:57
0.35872,36.884021,2023-01-01T00:45:58
0.35872,36.884021,2023-01-01T00:45:59
0.35872,36.884021,2023-01-01T00:46:00
0.35872,36.884021,2023-01-01T00:46:01
0.35872,36.884021,2023-01-01T00:46:02
0.358721,36.884021,2023-01-01T00:46:03
0.358721,36.884022,2023-01-01T00:46:04
0.358721,36.884022,2023-01-01T00:46:05
0.358721,36.884022,2023-01-01T00:46:06
0.358721,36.884022,2023-01-01T00:46:07
0.358721,36.884022,2023-01-01T00:46:08
0.358721,36.884022,2023-01-01T00:46:09
0.358721,36.884022,2023-01-01T00:46:10
0.358722,36.884022,2023-01-01T00:46:11
0.358722,36.884022,2023-01-01T00:46:12
0.358722,36.884022,2023-01-01T00:46:13
0.358722,36.884022,2023-01-01T00:46:14
0.358722,36.884023,2023-01-01T00:46:15
0.358722,36.884023,2023-01-01T00:46:16
0.358722,36.884023,2023-01-01T00:46:17
0.358722,36.884023,2023-01-01T00:46:18
0.358723,36.884023,2023-01-01T00:46:19
0.358723,36.884023,2023-01-01T00:46:20
0.358723,36.884023,2023-01-01T00:46:21
0.358723,36.884023,2023-01-01T00:46:22
0.358723,36.884023,2023-01-01T00:46:23
0.358723,36.884023,2023-01-01T00:46:24
0.358723,36.884023,2023-01-01T00:46:25
0.358723,36.884023,2023-01-01T00:46:26
0.358723,36.884023,2023-01-01T00:46:27
0.358724,36.884023,2023-01-01T00:46:28
0.358724,36.884023,2023-01-01T00:46:29
0.358724,36.884023,2023-01-01T00:46:30
0.358724,36.884023,2023-01-01T00:46:31
0.358724,36.884023,2023-01-01T00:46:32
0.358724,36.884023,2023-01-01T00:46:33
0.358724,36.884023,2023-01-01T00:46:34
0.358724,36.884023,2023-01-01T00:46:35
0.358725,36.884023,2023-01-01T00:46:36
0.358725,36.884023,2023-01-01T00:46:37
0.358725,36.884023,2023-01-01T00:46:38
0.358725,36.884023,2023-01-01T00:46:39
0.358725,36.884023,2023-01-01T00:46:40
0.358725,36.884023,2023-01-01T00:46:41
0.358725,36.884023,2023-01-01T00:46:42
0.358725,36.884023,2023-01-01T00:46:43
0.358725,36.884023,2023-01-01T00:46:44
0.358725,36.884023,2023-01-01T00:46:45
0.358726,36.884022,2023-01-01T00:46:46
0.358726,36.884022,2023-01-01T00:46:47
0.358726,36.884022,2023-01-01T00:46:48
0.358726,36.884022,2023-01-01T00:46:49
0.358726,36.884022,2023-01-01T00:46:50
0.358726,36.884022,2023-01-01T00:46:51
0.358726,36.884022,2023-01-01T00:46:52
0.358726,36.884022,2023-01-01T00:46:53
0.358726,36.884022,2023-01-01T00:46:54
0.358726,36.884022,2023-01-01T00:46:55
0.358726,36.884022,2023-01-01T00:46:56
0.358727,36.884022,2023-01-01T00:46:57
0.358727,36.884022,2023-01-01T00:46:58
0.358727,36.884022,2023-01-01T00:46:59
0.358727,36.884022,2023-01-01T00:47:00
0.358727,36.884022,2023-01-01T00:47:01
0.358727,36.884022,2023-01-01T00:47:02
0.358727,36.884022,2023-01-01T00:47:03
0.358727,36.884022,2023-01-01T00:47:04
0.358727,36.884022,2023-01-01T00:47:05
0.358727,36.884022,2023-01-01T00:47:06
0.358727,36.884022,2023-01-01T00:47:07
0.358727,36.884022,2023-01-01T00:47:08
0.358727,36.884022,2023-01-01T00:47:09
0.358727,36.884022,2023-01-01T00:47:10
0.358727,36.884022,2023-01-01T00:47:11
0.358728,36.884022,2023-01-01T00:47:12
0.358728,36.884022,2023-01-01T00:47:13
0.358728,36.884022,2023-01-01T00:47:14
0.358728,36.884022,2023-01-01T00:47:15
0.358728,36.884022,2023-01-01T00:47:16
0.358728,36.884022,2023-01-01T00:47:17
0.358728,36.884022,2023-01-01T00:47:18
0.358728,36.884023,2023-01-01T00:47:19
0.358728,36.884023,2023-01-01T00:47:20
0.358728,36.884023,2023-01-01T00:47:21
0.358728,36.884023,2023-01-01T00:47:22
0.358728,36.884023,2023-01-01T00:47:23
0.358728,36.884023,2023-01-01T00:47:24
0.358728,36.884023,2023-01-01T00:47:25
0.358728,36.884023,2023-01-01T00:47:26
0.358728,36.884023,2023-01-01T00:47:27
0.358728,36.884023,2023-01-01T00:47:28
0.358728,36.884023,2023-01-01T00:47:29
0.358728,36.884023,2023-01-01T00:47:30
0.358728,36.884023,2023-01-01T00:47:31
0.358728,36.884023,2023-01-01T00:47:32
0.358728,36.884023,2023-01-01T00:47:33
0.358728,36.884023,2023-01-01T00:47:34
0.358728,36.884023,2023-01-01T00:47:35
0.358728,36.884023,2023-01-01T00:47:36
0.358728,36.884023,2023-01-01T00:47:37
0.358728,36.884023,2023-01-01T00:47:38
0.358728,36.884023,2023-01-01T00:47:39
0.358728,36.884023,2023-01-01T00:47:40
0.358728,36.884023,2023-01-01T00:47:41
0.358728,36.884023,2023-01-01T00:47:42
0.358728,36.884024,2023-01-01T00:47:43
0.358728,36.884024,2023-01-01T00:47:44
0.358728,36.884024,2023-01-01T00:47:45
0.358728,36.884024,2023-01-01T00:47:46
0.358728,36.884024,2023-01-01T00:47:47
0.358728,36.884024,2023-01-01T00:47:48
0.358728,36.884024,2023-01-01T00:47:49
0.358728,36.884024,2023-01-01T00:47:50
0.358728,36.884024,2023-01-01T00:47:51
0.358728,36.884024,2023-01-01T00:47:52
0.358728,36.884024,2023-01-01T00:47:53
0.358728,36.884024,2023-01-01T00:47:54
0.358728,36.884024,2023-01-01T00:47:55
0.358728,36.884024,2023-01-01T00:47:56
0.358728,36.884024,2023-01-01T00:47:57
0.358728,36.884024,2023-01-01T00:47:58
0.358728,36.884024,2023-01-01T00:47:59
0.358728,36.884025,2023-01-01T00:48:00
0.358728,36.884025,2023-01-01T00:48:01
0.358728,36.884025,2023-01-01T00:48:02
0.358728,36.884025,2023-01-01T00:48:03
0.358728,36.884025,2023-01-01T00:48:04
0.358728,36.884025,2023-01-01T00:48:05
0.358728,36.884025,2023-01-01T00:48:06
0.358728,36.884025,2023-01-01T00:48:07
0.358728,36.884025,2023-01-01T00:48:08
0.358728,36.884025,2023-01-01T00:48:09
0.358729,36.884025,2023-01-01T00:48:10
0.358729,36.884025,2023-01-01T00:48:11
0.358729,36.884025,2023-01-01T00:48:12
0.358729,36.884025,2023-01-01T00:48:13
0.358729,36.884025,2023-01-01T00:48:14
0.358729,36.884025,2023-01-01T00:48:15
0.358729,36.884025,2023-01-01T00:48:16
0.358729,36.884025,2023-01-01T00:48:17
0.358729,36.884026,2023-01-01T00:48:18
0.358729,36.884026,2023-01-01T00:48:19
0.358729,36.884025,2023-01-01T00:48:20
0.358729,36.884025,2023-01-01T00:48:21
0.358729,36.884025,2023-01-01T00:48:22
0.358729,36.884025,2023-01-01T00:48:23
0.358729,36.884025,2023-01-01T00:48:24
0.358729,36.884025,2023-01-01T00:48:25
0.358728,36.884025,2023-01-01T00:48:26
0.358728,36.884025,2023-01-01T00:48:27
0.358728,36.884025,2023-01-01T00:48:28
0.358728,36.884025,2023-01-01T00:48:29
0.358728,36.884025,2023-01-01T00:48:30
0.358728,36.884025,2023-01-01T00:48:31
0.358728,36.884025,2023-01-01T00:48:32
0.358728,36.884025,2023-01-01T00:48:33
0.358728,36.884025,2023-01-01T00:48:34
0.358728,36.884025,2023-01-01T00:48:35
0.358728,36.884025,2023-01-01T00:48:36
0.358728,36.884024,2023-01-01T00:48:37
0.358728,36.884024,2023-01-01T00:48:38
0.358728,36.884024,2023-01-01T00:48:39
0.358728,36.884024,2023-01-01T00:48:40
0.358728,36.884024,2023-01-01T00:48:41
0.358728,36.884024,2023-01-01T00:48:42
0.358728,36.884024,2023-01-01T00:48:43
0.358728,36.884024,2023-01-01T00:48:44
0.358728,36.884024,2023-01-01T00:48:45
0.358728,36.884024,2023-01-01T00:48:46
0.358728,36.884024,2023-01-01T00:48:47
0.358728,36.884024,2023-01-01T00:48:48
0.358728,36.884024,2023-01-01T00:48:49
0.358728,36.884024,2023-01-01T00:48:50
0.358728,36.884024,2023-01-01T00:48:51
0.358728,36.884024,2023-01-01T00:48:52
0.358728,36.884024,2023-01-01T00:48:53
0.358728,36.884024,2023-01-01T00:48:54
0.358728,36.884024,2023-01-01T00:48:55
0.358727,36.884024,2023-01-01T00:48:56
0.358727,36.884024,2023-01-01T00:48:57
0.358727,36.884024,2023-01-01T00:48:58
0.358727,36.884024,2023-01-01T00:48:59
0.358727,36.884024,2023-01-01T00:49:00
0.358727,36.884024,2023-01-01T00:49:01
0.358727,36.884024,2023-01-01T00:49:02
0.358727,36.884024,2023-01-01T00:49:03
0.358727,36.884023,2023-01-01T00:49:04
0.358727,36.884023,2023-01-01T00:49:05
0.358727,36.884023,2023-01-01T00:49:06
0.358727,36.884023,2023-01-01T00:49:07
0.358727,36.884023,2023-01-01T00:49:08
0.358727,36.884023,2023-01-01T00:49:09
0.358727,36.884023,2023-01-01T00:49:10
0.358727,36.884023,2023-01-01T00:49:11
0.358727,36.884023,2023-01-01T00:49:12
0.358727,36.884023,2023-01-01T00:49:13
0.358727,36.884023,2023-01-01T00:49:14
0.358727,36.884023,2023-01-01T00:49:15
0.358727,36.884023,2023-01-01T00:49:16
0.358727,36.884023,2023-01-01T00:49:17
0.358727,36.884023,2023-01-01T00:49:18
0.358727,36.884023,2023-01-01T00:49:19
0.358727,36.884023,2023-01-01T00:49:20
0.358727,36.884023,2023-01-01T00:49:21
0.358727,36.884023,2023-01-01T00:49:22
0.358727,36.884023,2023-01-01T00:49:23
0.358727,36.884023,2023-01-01T00:49:24
0.358727,36.884023,2023-01-01T00:49:25
